1.026686612362217801e+02,3.260018731767783784e+00,8.122325072731656492e-01,9.546079351340678087e+00,-3.438534697865636147e+00,1.250573783774437953e+00,1.266972969707784724e+00,6.395226102813705182e+01,-2.675442179247604635e+00,1.004971771629407229e+01,7.979378187304046577e+00,9.262630704362202039e+00,3.261128439238252952e+01,1.872597230353889231e+01,-1.263308023231291211e+00,1.878609071244770945e+00,3.735702193311080332e+00,5.914026438025949517e+00,2.067997695562252325e+00,4.170025440264203631e+00,2.634472759042360579e+01,-4.892586139113328514e+00,3.457322131507757135e+00,1.463540753653124149e+01,2.539297321030568710e+00,7.544543332405819314e+00,9.398722781921127023e+01,7.818566034369357709e+00,1.200197919842389460e+01,1.745441744810334583e+01
9.908133141106124242e+01,3.091430773852175573e+00,8.004319413257623417e-01,1.024880415676052081e+01,-3.413432401995724508e+00,1.367131019770142508e+00,1.378286267012663657e+00,6.046008506894599321e+01,-2.603033786738808253e+00,9.855928771956353529e+00,8.402129854503289863e+00,9.133760193277369765e+00,3.009803891183403834e+01,1.909353824907100261e+01,-1.326141347953878835e+00,2.116575539343971801e+00,3.878851530190397856e+00,6.037977142726568935e+00,2.074318661160914345e+00,4.238297987988275395e+00,2.856205733300813066e+01,-4.705524954057833220e+00,3.826863895415433703e+00,1.430988211755604134e+01,2.851522374318981701e+00,7.882230373783790434e+00,9.003485243735337917e+01,7.521486144619796477e+00,1.155831068573811571e+01,1.598438065704973354e+01
9.820475942094566335e+01,3.321962086977299666e+00,8.810311635645355910e-01,1.023270596432901769e+01,-3.632760481228384464e+00,1.470345996767476127e+00,1.426689798309736190e+00,6.196703631786188282e+01,-2.683652331571756644e+00,1.047912959113900122e+01,8.402027140251414394e+00,9.010826894251982466e+00,3.177621136562740389e+01,1.568665049583789894e+01,-1.286847542303444225e+00,1.762455465460213810e+00,3.877973095977494733e+00,5.574059996494336033e+00,1.482620553725032764e+00,3.329813759125387573e+00,2.699907830287782318e+01,-4.926498884636039577e+00,3.754049397112470654e+00,1.466721720712890153e+01,2.522428104074027733e+00,7.747787530637529230e+00,8.887667886594563527e+01,8.217820696103981248e+00,1.058344805063653205e+01,1.608759385639339001e+01
1.018675591749280613e+02,3.090220781098218517e+00,7.404786667404815725e-01,9.745017028886399757e+00,-3.270007276013437991e+00,1.162139838382482138e+00,1.293077270939247070e+00,6.175974257719280303e+01,-2.587836665421322291e+00,9.597117359320172625e+00,7.979139742126055701e+00,9.386280158878577140e+00,3.058208792319342706e+01,2.040526251339488795e+01,-1.350946355003857402e+00,2.184753664996097466e+00,3.912980111810202111e+00,6.127683100066676047e+00,2.355832930244063927e+00,4.461485921833222790e+00,2.803151538675242094e+01,-4.484241091200001250e+00,3.470478934418525618e+00,1.423710954343003721e+01,2.854851880934525354e+00,7.558767596506390518e+00,9.322743461073356741e+01,7.333707854181078289e+00,1.229187988898400619e+01,1.662846244116041561e+01
9.945202931040901717e+01,1.530247144013947569e+00,2.330290341602578308e-01,3.979710189338343529e+00,-1.644963408735272470e+00,4.359808002613825284e-01,9.912943574399921687e-01,7.073071021556431504e+01,-2.708748296387972765e+00,7.886852258015867534e+00,3.417690660651404588e+00,1.364582453383635041e+01,4.021679778947923012e+01,1.465659033451424520e+01,-7.767794406802562834e-01,1.234945582027344946e+00,3.935473433148291456e+00,5.423980227419191280e+00,2.281100742429460482e+00,4.848541225046115954e+00,1.410378355215117274e+01,-2.025378061572380872e+00,8.459154371201277334e-01,1.175344636497063355e+01,1.074333212507622592e+00,3.847021476231861303e+00,1.163554321375559084e+02,4.794419611028651218e+00,1.494478839188726482e+01,2.634103190355701329e+01
9.650904928962322060e+01,1.573475023513705606e+00,2.384706057491928488e-01,4.210923025723772639e+00,-1.719123440459128016e+00,4.895690321380982146e-01,1.033205205053001396e+00,7.009702580419823903e+01,-2.549896132780272939e+00,8.220289061426489852e+00,3.700357648147384104e+00,1.307638310791300817e+01,4.022856653192381771e+01,1.425240741864364225e+01,-7.466320988282675319e-01,1.110174850701113769e+00,3.926117728340343227e+00,5.726284360635206738e+00,2.210715566881238825e+00,4.272493347400885710e+00,1.539175450153197566e+01,-2.139848356661622208e+00,9.212592248363182801e-01,1.237790459593850478e+01,1.036466644255657821e+00,4.305173513704010801e+00,1.118009273053796591e+02,5.317342190086449705e+00,1.439877524690706423e+01,2.538483617832123684e+01
1.023513579367458988e+02,2.958724139871175662e+00,7.189379653216680932e-01,9.577576346173724886e+00,-3.183981253750390650e+00,1.146359978515161027e+00,1.308409927843098508e+00,6.169960578495130221e+01,-2.669603249935295075e+00,9.398802475284046665e+00,7.787820290084161989e+00,9.666495114373981679e+00,3.039552506466686310e+01,2.101605614203658945e+01,-1.345939287565691922e+00,2.215147740608558458e+00,3.972818784901073208e+00,6.316604056895235075e+00,2.338192083920779041e+00,4.783305124232682282e+00,2.780969283493967126e+01,-4.338089296454464616e+00,3.390553014020095457e+00,1.381524750238005694e+01,2.649527954068971791e+00,7.649288643728199943e+00,9.435505233072210274e+01,7.088166869671799653e+00,1.258054366982078598e+01,1.628280918698702706e+01
1.032657732980843264e+02,3.435271825165471693e+00,8.342722787315284272e-01,9.268697891576801240e+00,-3.515604120662773280e+00,1.249561814978559449e+00,1.278570629177294249e+00,6.536846886305335147e+01,-2.724542151727944894e+00,1.024770284735100034e+01,7.783136094452778764e+00,9.366567322226778458e+00,3.369734824997551215e+01,1.661489382380114677e+01,-1.304450493955592760e+00,1.748094350687453336e+00,3.745547224342364423e+00,5.573787548649619339e+00,1.636736931552569496e+00,3.648077097061141139e+00,2.506893052115509590e+01,-4.921842458888978200e+00,3.329661394089828530e+00,1.475484335868632790e+01,2.418060747481419970e+00,7.272910595070340989e+00,9.463419217466802991e+01,7.980466884510962977e+00,1.141759256751859297e+01,1.777781049743629183e+01
1.061569597830275740e+02,3.347782315198697844e+00,7.719503916448039460e-01,8.870008890016242376e+00,-3.341193863462850189e+00,1.086912762647690212e+00,1.201946619174846465e+00,6.663568399388462637e+01,-2.802114611573811143e+00,9.845560313332956781e+00,7.383027454057808470e+00,9.870668815590249778e+00,3.395221268475838627e+01,1.732885037374833814e+01,-1.313043302783367228e+00,1.845574073656692793e+00,3.774383148142040678e+00,5.655949446857691854e+00,1.629212288704454892e+00,3.940586113467080320e+00,2.484871846067984080e+01,-4.614354871893999288e+00,3.044454045023790467e+00,1.433566068797778037e+01,2.386510956694684715e+00,7.154335126479205442e+00,9.805754584942198449e+01,7.648995639473211483e+00,1.206562401250563354e+01,1.734159530636144808e+01
1.053277493603429065e+02,2.875369335199215559e+00,6.752240791028301103e-01,9.229873485166912417e+00,-3.043633912877524939e+00,9.977958378145080909e-01,1.243923284877546775e+00,6.260175476220452850e+01,-2.680793817375076493e+00,8.985468593417522243e+00,7.484742432834659454e+00,9.942108764242622243e+00,3.045260000288203628e+01,2.226419819244891585e+01,-1.426288761916977954e+00,2.327970486371887748e+00,3.997229205527827567e+00,6.483185266738895614e+00,2.612452924612334026e+00,5.208910165078609822e+00,2.816954722931761523e+01,-4.144162650716070928e+00,3.262569210425722233e+00,1.365161221633425725e+01,2.701896535313002445e+00,7.773359196568835117e+00,9.876580236157258241e+01,6.841778708659001396e+00,1.327093735174471689e+01,1.681562517985009464e+01
1.019303801645453547e+02,3.444229571127632283e+00,8.182573783288080715e-01,9.445566095135900397e+00,-3.509856989757034640e+00,1.300365420575432029e+00,1.351765416030523692e+00,6.426551944984646525e+01,-2.609655314572028484e+00,1.021756068043442056e+01,7.865920579194322748e+00,9.238579286778838551e+00,3.280491349415402169e+01,1.655364802919637057e+01,-1.397287805483925283e+00,1.778872856395600444e+00,3.745319417562033681e+00,5.697076569603980012e+00,1.713870296747047828e+00,3.542251308184481751e+00,2.660535027758855975e+01,-4.721163991478399602e+00,3.334324090482187586e+00,1.480108544592251718e+01,2.584721326394637586e+00,7.352555073144366737e+00,9.271333011130569446e+01,7.881461500953331978e+00,1.101495892001487853e+01,1.743838511364142363e+01
1.026114588713645617e+02,3.219694299554810346e+00,7.800477247240882317e-01,9.598244567559985896e+00,-3.402125136808018091e+00,1.236814610537061876e+00,1.289775373875380993e+00,6.323445183955481497e+01,-2.579609504299322342e+00,9.809000987323043930e+00,8.006413332619780832e+00,9.292761053310126584e+00,3.187901651968062211e+01,1.933622731315136889e+01,-1.349873143378308438e+00,2.066550241211444927e+00,3.760235946945046148e+00,5.869633988011690562e+00,2.105600738500422064e+00,4.444184721455952669e+00,2.650016891914085093e+01,-4.766440012766390844e+00,3.486951273130198814e+00,1.466658156646648692e+01,2.741352724603920432e+00,7.592370668304563530e+00,9.522458036019068572e+01,7.650218850016532457e+00,1.226176435775645146e+01,1.747322295039064244e+01
9.660808910467493149e+01,1.563550739246279520e+00,2.603897114028615456e-01,4.334876449305441248e+00,-1.748664070795764802e+00,5.162990707823217340e-01,1.061831088449682214e+00,6.954838377575272546e+01,-2.651162092971431683e+00,8.277297894578799387e+00,3.734788942346998653e+00,1.303078300320981242e+01,4.010090339065137499e+01,1.436803529622534725e+01,-7.724527055323386904e-01,1.142781640523624631e+00,4.053130665898851959e+00,5.728401588247288068e+00,2.241155997142474821e+00,4.340992445743949268e+00,1.546036813816316169e+01,-2.176965438590034108e+00,9.516039044840959304e-01,1.234565568173012728e+01,1.006151218095210353e+00,4.334891456758278139e+00,1.123564754230455378e+02,5.437246668878120914e+00,1.450499358157165730e+01,2.559552124615196789e+01
9.230905443368801855e+01,1.653518642635153357e+00,3.034085653292966644e-01,5.158579602942314324e+00,-1.974392366460024917e+00,6.633147850816173419e-01,1.204656664313751513e+00,6.722111722476299178e+01,-2.556264468969239978e+00,8.931191873686149307e+00,4.366952913266886505e+00,1.210479706406108846e+01,3.946093134845533257e+01,1.302642683285702674e+01,-7.938063980941011399e-01,1.118688271424622016e+00,4.220186199094586144e+00,5.718882804639768835e+00,1.933674045618125614e+00,3.917104552680780394e+00,1.621371508113072224e+01,-2.471326269220537331e+00,1.246740659319784728e+00,1.309941928303987879e+01,1.139450828039306307e+00,4.844222976450374141e+00,1.076903903234335615e+02,6.473556016669145485e+00,1.365866314764294209e+01,2.520141545903201674e+01
1.016053296443786564e+02,3.249231737701497646e+00,8.189082035855275166e-01,9.688288727305916836e+00,-3.445582630892751741e+00,1.286937068117777638e+00,1.325054375421822250e+00,6.289666099351290285e+01,-2.722668023634550849e+00,1.002810214718783932e+01,8.029692652039685186e+00,9.253378752585518896e+00,3.185091678524844738e+01,1.800091501366578228e+01,-1.258388735666439606e+00,1.856730444418651871e+00,3.890284122385244459e+00,5.961566546068729266e+00,1.904214789920963824e+00,3.910342116984726779e+00,2.761468419660428353e+01,-4.724955449952712883e+00,3.494091715388379260e+00,1.458873753946229179e+01,2.535532887855178608e+00,7.761249804555284904e+00,9.334646686762137335e+01,7.795765752367914914e+00,1.160542036801563270e+01,1.688519354092785463e+01
1.034699675592742096e+02,3.268385217114423202e+00,7.909034835698818267e-01,9.272423162055282830e+00,-3.386195153121869694e+00,1.187768800931349844e+00,1.304058026442256324e+00,6.435437886800116303e+01,-2.755142671277637678e+00,9.929433192893300841e+00,7.743297648456282545e+00,9.505553911877868245e+00,3.249227693029133235e+01,1.797295143251513494e+01,-1.276031814137632114e+00,1.784159426549621674e+00,3.780993378060918175e+00,5.992944770359826201e+00,1.911447910060337430e+00,3.918662269757063221e+00,2.704048590222564385e+01,-4.650136351752422570e+00,3.352519155069585644e+00,1.426900188886740928e+01,2.495654965892194266e+00,7.482573984343432905e+00,9.381054988395095506e+01,7.491160944048516512e+00,1.160677539974834893e+01,1.656582283231008290e+01
1.057717192331402600e+02,3.000046624412093799e+00,6.299957140665877198e-01,9.370284366354583838e+00,-3.008970979774832077e+00,1.004199794917805866e+00,1.210635140713825830e+00,6.309595379335365806e+01,-2.599457634677721174e+00,8.917949519782823131e+00,7.446170562122299330e+00,9.988641559705051520e+00,3.059287802918049692e+01,2.124920929216005305e+01,-1.395600681017201916e+00,2.400138917985248366e+00,3.999616847596564106e+00,6.283708234360332767e+00,2.190288025585598319e+00,5.000493769911988906e+00,2.815571037895875861e+01,-4.079321890814741280e+00,3.292911708731361742e+00,1.374739895084170804e+01,2.895982191880988044e+00,7.913054737996570331e+00,9.888725680825464792e+01,6.996851250446182391e+00,1.310270242882466896e+01,1.620751477592375878e+01
1.079936216769201280e+02,3.146175406689645460e+00,5.924208192040210097e-01,8.550266291613899838e+00,-3.004948316983203416e+00,1.049013704818407611e+00,1.212190454549404439e+00,6.534787367436122452e+01,-2.525306806080584110e+00,8.910951983432150669e+00,7.116936916813194181e+00,9.976903014527948699e+00,3.190198620756826386e+01,2.143012343148926391e+01,-1.343887713860593802e+00,2.064223435040160926e+00,3.689100663146648973e+00,6.514658432615132000e+00,2.386894646250860674e+00,4.923991610619709469e+00,2.877725210014629198e+01,-3.958339293406815784e+00,3.117708710998187804e+00,1.401029379620487525e+01,3.015740233332727893e+00,7.687610314721323057e+00,9.906273831064061142e+01,6.553721301736156413e+00,1.298765641806022764e+01,1.685002251426228526e+01
9.961496466359326973e+01,3.179578059719782690e+00,7.564184194798366789e-01,9.806512693191669072e+00,-3.369378711160897044e+00,1.387007632340592655e+00,1.478581323282127880e+00,6.137865288025168553e+01,-2.605227715986133674e+00,9.818804057147962894e+00,8.096854668700828483e+00,9.334089289412808910e+00,3.034034242854872332e+01,1.842117250491564917e+01,-1.229633371211595660e+00,1.758703637378469020e+00,3.737579574571428864e+00,6.335890571957230932e+00,2.003472959643095130e+00,3.957503955226594261e+00,3.005064792154676212e+01,-4.394592666748433629e+00,3.728640699816207160e+00,1.387949691069504254e+01,2.881489177318504513e+00,7.864085863544191035e+00,8.737745172440449437e+01,7.213627070716001732e+00,1.093603040100065016e+01,1.460257324790669387e+01
9.517395225165746808e+01,3.312793553656577572e+00,8.726421208662726858e-01,1.040984238751154578e+01,-3.665295936839238156e+00,1.689647076849621232e+00,1.606067645962484747e+00,6.002003384114379969e+01,-2.536113591277370460e+00,1.050213455814660080e+01,8.581679537114650813e+00,8.763692579579505093e+00,3.059889083375000496e+01,1.608375338072765715e+01,-1.276424776023592056e+00,1.624664874936223802e+00,3.830286430063948533e+00,5.953717022485357724e+00,1.687979409282703180e+00,3.248440720991441211e+00,2.915510106539287705e+01,-4.766887969821689275e+00,4.039108135843830993e+00,1.449385814572514342e+01,2.607179332240344927e+00,8.015191024369009654e+00,8.403845309420847798e+01,8.068095117113296411e+00,1.009431691518968321e+01,1.521442244549313116e+01
9.118393972382634161e+01,1.632836338690331957e+00,3.012232267121480178e-01,5.103681491536273818e+00,-1.976467849322467440e+00,6.777478160482216518e-01,1.191177434650048106e+00,6.731330638365962216e+01,-2.488799817268340320e+00,9.026470195453038414e+00,4.441143226880298833e+00,1.187684892759011746e+01,3.968672200587770504e+01,1.182648315820540397e+01,-8.327666957399758596e-01,1.100036493632712054e+00,4.140729602921094710e+00,5.539417039509885399e+00,1.717429671100027422e+00,3.780631332551599666e+00,1.557425361040845146e+01,-2.527065144675088693e+00,1.322941946939548696e+00,1.327078933684684969e+01,1.203550552089912573e+00,4.836367854934358945e+00,1.070823296525520334e+02,6.447661674132852738e+00,1.318958502385182818e+01,2.525489309572880359e+01
9.122445358193330378e+01,1.640428558086913124e+00,3.015118337575854457e-01,5.016788030023541012e+00,-1.960989959893269408e+00,6.678938398046554425e-01,1.168000241434687947e+00,6.768476097511766909e+01,-2.481622437924510649e+00,9.033717337727082963e+00,4.407993759447164095e+00,1.187517029861154683e+01,3.998170368201358826e+01,1.170977051164036453e+01,-8.216095460917861582e-01,1.053219575329011448e+00,4.123789975677121689e+00,5.540017422368165967e+00,1.706167449632912225e+00,3.708090152391432248e+00,1.550786884336751115e+01,-2.536703108494411829e+00,1.296816880114181059e+00,1.335823916441471049e+01,1.155154244751153358e+00,4.891837195510577274e+00,1.072554347500218341e+02,6.465416058029520130e+00,1.315549918510422422e+01,2.541542760268895051e+01
9.848606146131768924e+01,3.413650760697258146e+00,9.035223440606052758e-01,1.045010218361251830e+01,-3.689052003793050982e+00,1.484038318009393231e+00,1.356941198577721774e+00,6.201652725982045666e+01,-2.652844217239095137e+00,1.056318629874115089e+01,8.587072745084373793e+00,8.792081622627456738e+00,3.191431559777174343e+01,1.524516701313349110e+01,-1.317043658788646265e+00,1.798514575437734964e+00,3.864608365177701010e+00,5.381578221798981154e+00,1.452602761756167649e+00,3.400752720441405863e+00,2.663728121628638235e+01,-5.134014204116633451e+00,3.853394340550853947e+00,1.510893225002740614e+01,2.620675950729208559e+00,7.851793244657253368e+00,9.031280589988132590e+01,8.470134533938255217e+00,1.059015233714614013e+01,1.709614118726954857e+01
1.040028269657975528e+02,3.090780201665546123e+00,7.382164165622109309e-01,9.268252800395424984e+00,-3.256078539035363484e+00,1.178620761591995691e+00,1.254625832201587521e+00,6.344604794856229546e+01,-2.646887102346863863e+00,9.516987747604963133e+00,7.787751370407816509e+00,9.526338350603715810e+00,3.160657247500591183e+01,2.094760800030568504e+01,-1.277203481391330664e+00,2.027698669443288360e+00,3.733739658729109845e+00,6.304798548463525165e+00,2.383391101654711797e+00,4.740231562944269506e+00,2.771584947995085102e+01,-4.575846135236001366e+00,3.450521056142369591e+00,1.413555887457387605e+01,2.726659953965086203e+00,7.675131933774153481e+00,9.489688484606479335e+01,7.176295231388519547e+00,1.262463964573496966e+01,1.661000447528970625e+01
9.625339655222792601e+01,3.175328554045663054e+00,8.584647501443156692e-01,1.085825535456796942e+01,-3.590006400864652836e+00,1.528412260334453432e+00,1.426151593335392320e+00,5.926052848317495858e+01,-2.549337939702354117e+00,1.023056107702277906e+01,8.859700335366618162e+00,8.701623878459198380e+00,2.980997112296748597e+01,1.735835058196431646e+01,-1.334900268933055356e+00,2.123065237866858190e+00,3.907743195742734432e+00,5.714581904822145120e+00,1.775282415832237781e+00,3.620058073557889777e+00,2.904507719207450123e+01,-4.870445340600709550e+00,4.073899497574045903e+00,1.476682720370692437e+01,2.990887989085495136e+00,8.033162980771129114e+00,8.706232941168266848e+01,7.965572258185215304e+00,1.080022359042855662e+01,1.577476186679808201e+01
9.855248740935863339e+01,3.262071480073780894e+00,8.197373461625382385e-01,1.018958456085768027e+01,-3.496737902804801568e+00,1.406913171800407314e+00,1.395970179767110908e+00,6.101403180078791166e+01,-2.553247944872861552e+00,1.014975008775551757e+01,8.350654559343730909e+00,8.965307755554020375e+00,3.078253404820869932e+01,1.783046497713881706e+01,-1.362510605283727916e+00,2.001317418964814632e+00,3.886862240898063536e+00,5.847602890958699007e+00,1.946706592654306789e+00,3.723279410392269728e+00,2.812069967641605572e+01,-4.702319399685417345e+00,3.673272952876372788e+00,1.461008170871576084e+01,2.753866867249919359e+00,7.692776698711706551e+00,8.940201795959434605e+01,7.739549095276019308e+00,1.109300864835497613e+01,1.644327731309140361e+01
